state,district,case_type,petitioner_won,resolution_years,year_disposed,lok_adalat_eligible
UP,Kanpur,labour_dispute,0,8.09,2023,1
UP,Kanpur,labour_dispute,0,2.54,2023,1
UP,Kanpur,labour_dispute,0,7.66,2023,1
UP,Kanpur,labour_dispute,1,7.48,2023,1
UP,Kanpur,labour_dispute,0,4.82,2023,1
UP,Kanpur,labour_dispute,1,2.67,2023,1
UP,Kanpur,labour_dispute,1,8.07,2023,1
UP,Kanpur,labour_dispute,1,9.02,2023,1
UP,Kanpur,labour_dispute,1,6.09,2023,1
UP,Kanpur,labour_dispute,1,6.8,2023,1
UP,Kanpur,labour_dispute,1,5.83,2023,1
UP,Kanpur,labour_dispute,1,6.98,2023,1
UP,Kanpur,labour_dispute,1,6.91,2023,1
UP,Kanpur,labour_dispute,0,4.54,2023,1
UP,Kanpur,labour_dispute,1,2.48,2023,1
UP,Kanpur,labour_dispute,0,7.18,2023,1
UP,Kanpur,labour_dispute,1,7.29,2023,1
UP,Kanpur,labour_dispute,1,9.31,2023,1
UP,Kanpur,labour_dispute,0,4.18,2023,1
UP,Kanpur,motor_accident,1,9.56,2023,1
UP,Kanpur,motor_accident,0,8.23,2023,1
UP,Kanpur,motor_accident,0,4.41,2023,1
UP,Kanpur,motor_accident,1,9.36,2023,1
UP,Kanpur,motor_accident,0,8.96,2023,1
UP,Kanpur,motor_accident,0,4.8,2023,1
UP,Kanpur,motor_accident,1,2.28,2023,1
UP,Kanpur,motor_accident,1,9.58,2023,1
UP,Kanpur,motor_accident,1,9.82,2023,1
UP,Kanpur,motor_accident,0,5.66,2023,1
UP,Kanpur,motor_accident,1,2.48,2023,1
UP,Kanpur,motor_accident,0,5.82,2023,1
UP,Kanpur,motor_accident,0,4.59,2023,1
UP,Kanpur,motor_accident,1,9.39,2023,1
UP,Kanpur,motor_accident,0,4.78,2023,1
UP,Kanpur,motor_accident,1,7.57,2023,1
UP,Kanpur,motor_accident,1,4.91,2023,1
UP,Kanpur,motor_accident,0,6.8,2023,1
UP,Kanpur,motor_accident,1,2.19,2023,1
UP,Kanpur,motor_accident,0,3.38,2023,1
UP,Kanpur,motor_accident,0,7.91,2023,1
UP,Kanpur,motor_accident,1,5.71,2023,1
UP,Kanpur,motor_accident,1,8.2,2023,1
UP,Kanpur,motor_accident,0,9.59,2023,1
UP,Kanpur,motor_accident,1,3.51,2023,1
UP,Kanpur,motor_accident,1,5.28,2023,1
UP,Kanpur,motor_accident,0,6.27,2023,1
UP,Kanpur,motor_accident,0,2.42,2023,1
UP,Kanpur,motor_accident,1,7.53,2023,1
UP,Kanpur,motor_accident,0,3.14,2023,1
UP,Kanpur,motor_accident,1,6.35,2023,1
UP,Kanpur,motor_accident,1,2.8,2023,1
UP,Kanpur,motor_accident,0,9.3,2023,1
UP,Kanpur,motor_accident,0,5.49,2023,1
UP,Kanpur,motor_accident,0,7.84,2023,1
UP,Kanpur,motor_accident,1,8.96,2023,1
UP,Kanpur,motor_accident,1,9.19,2023,1
UP,Kanpur,motor_accident,0,5.21,2023,1
UP,Kanpur,motor_accident,0,9.27,2023,1
UP,Kanpur,motor_accident,1,3.26,2023,1
UP,Kanpur,motor_accident,0,8.65,2023,1
UP,Kanpur,motor_accident,1,5.68,2023,1
UP,Kanpur,motor_accident,1,7.24,2023,1
UP,Kanpur,motor_accident,0,9.87,2023,1
UP,Kanpur,motor_accident,0,4.46,2023,1
UP,Kanpur,motor_accident,1,4.85,2023,1
UP,Kanpur,motor_accident,0,9.64,2023,1
UP,Kanpur,motor_accident,0,7.82,2023,1
UP,Kanpur,motor_accident,1,5.49,2023,1
UP,Kanpur,motor_accident,0,5.45,2023,1
UP,Kanpur,cheque_bounce,0,3.53,2023,1
UP,Kanpur,cheque_bounce,1,4.71,2023,1
UP,Kanpur,cheque_bounce,1,6.37,2023,1
UP,Kanpur,cheque_bounce,1,4.92,2023,1
UP,Kanpur,cheque_bounce,0,7.16,2023,1
UP,Kanpur,cheque_bounce,0,6.34,2023,1
UP,Kanpur,cheque_bounce,0,4.48,2023,1
UP,Kanpur,cheque_bounce,0,8.79,2023,1
UP,Kanpur,cheque_bounce,0,3.15,2023,1
UP,Kanpur,cheque_bounce,1,4.12,2023,1
UP,Kanpur,cheque_bounce,0,3.97,2023,1
UP,Kanpur,cheque_bounce,1,5.3,2023,1
UP,Kanpur,cheque_bounce,1,2.92,2023,1
UP,Kanpur,cheque_bounce,1,6.29,2023,1
UP,Kanpur,cheque_bounce,1,3.03,2023,1
UP,Kanpur,cheque_bounce,0,8.23,2023,1
UP,Kanpur,cheque_bounce,0,6.28,2023,1
UP,Kanpur,cheque_bounce,1,3.29,2023,1
UP,Kanpur,cheque_bounce,1,2.4,2023,1
UP,Kanpur,cheque_bounce,1,7.99,2023,1
UP,Kanpur,cheque_bounce,1,3.09,2023,1
UP,Kanpur,cheque_bounce,0,8.81,2023,1
UP,Kanpur,cheque_bounce,0,7.38,2023,1
UP,Kanpur,cheque_bounce,1,2.89,2023,1
UP,Kanpur,cheque_bounce,1,9.36,2023,1
UP,Kanpur,cheque_bounce,1,4.39,2023,1
UP,Kanpur,cheque_bounce,0,9.19,2023,1
UP,Kanpur,cheque_bounce,1,6.89,2023,1
UP,Kanpur,cheque_bounce,0,4.75,2023,1
UP,Kanpur,cheque_bounce,0,9.12,2023,1
UP,Kanpur,cheque_bounce,0,2.38,2023,1
UP,Kanpur,cheque_bounce,0,4.8,2023,1
UP,Kanpur,cheque_bounce,1,8.8,2023,1
UP,Kanpur,cheque_bounce,0,7.85,2023,1
UP,Kanpur,cheque_bounce,0,6.88,2023,1
UP,Kanpur,cheque_bounce,0,6.96,2023,1
UP,Kanpur,cheque_bounce,0,8.31,2023,1
UP,Kanpur,cheque_bounce,1,3.94,2023,1
UP,Kanpur,cheque_bounce,0,3.38,2023,1
UP,Kanpur,cheque_bounce,1,9.81,2023,1
UP,Kanpur,cheque_bounce,0,5.62,2023,1
UP,Kanpur,cheque_bounce,1,7.11,2023,1
UP,Kanpur,cheque_bounce,1,2.91,2023,1
UP,Kanpur,cheque_bounce,0,2.19,2023,1
UP,Kanpur,cheque_bounce,1,7.66,2023,1
UP,Kanpur,cheque_bounce,1,4.95,2023,1
UP,Kanpur,cheque_bounce,1,3.17,2023,1
UP,Kanpur,cheque_bounce,0,2.96,2023,1
UP,Kanpur,cheque_bounce,1,7.93,2023,1
UP,Kanpur,cheque_bounce,0,9.0,2023,1
UP,Kanpur,service_matter,1,4.47,2023,0
UP,Kanpur,service_matter,0,6.69,2023,0
UP,Kanpur,service_matter,1,5.11,2023,0
UP,Kanpur,service_matter,1,8.29,2023,0
UP,Kanpur,service_matter,0,3.36,2023,0
UP,Kanpur,service_matter,1,8.92,2023,0
UP,Kanpur,service_matter,1,3.35,2023,0
UP,Kanpur,service_matter,1,4.32,2023,0
UP,Kanpur,service_matter,1,3.49,2023,0
UP,Kanpur,service_matter,1,5.93,2023,0
UP,Kanpur,service_matter,1,3.07,2023,0
UP,Kanpur,service_matter,1,9.59,2023,0
UP,Kanpur,service_matter,1,7.21,2023,0
UP,Kanpur,service_matter,0,2.07,2023,0
UP,Kanpur,service_matter,1,7.12,2023,0
UP,Kanpur,service_matter,0,6.28,2023,0
UP,Kanpur,service_matter,1,6.59,2023,0
UP,Kanpur,service_matter,0,4.96,2023,0
UP,Kanpur,service_matter,1,7.59,2023,0
UP,Kanpur,service_matter,0,3.18,2023,0
UP,Kanpur,service_matter,1,5.75,2023,0
UP,Kanpur,service_matter,0,3.85,2023,0
UP,Kanpur,service_matter,0,6.11,2023,0
UP,Kanpur,service_matter,0,4.22,2023,0
UP,Kanpur,service_matter,0,8.39,2023,0
UP,Kanpur,service_matter,0,6.64,2023,0
UP,Kanpur,service_matter,1,5.44,2023,0
UP,Kanpur,service_matter,0,2.29,2023,0
UP,Kanpur,service_matter,1,4.0,2023,0
UP,Kanpur,service_matter,1,6.5,2023,0
UP,Kanpur,service_matter,1,3.57,2023,0
UP,Kanpur,service_matter,1,5.25,2023,0
UP,Kanpur,service_matter,1,2.58,2023,0
UP,Kanpur,service_matter,1,2.89,2023,0
UP,Kanpur,service_matter,0,6.68,2023,0
UP,Kanpur,service_matter,0,2.29,2023,0
UP,Kanpur,service_matter,1,3.23,2023,0
UP,Kanpur,service_matter,1,4.27,2023,0
UP,Kanpur,service_matter,1,3.93,2023,0
UP,Kanpur,service_matter,0,3.0,2023,0
UP,Kanpur,service_matter,1,2.99,2023,0
UP,Kanpur,service_matter,1,6.87,2023,0
UP,Kanpur,service_matter,0,7.06,2023,0
UP,Kanpur,service_matter,1,8.17,2023,0
UP,Kanpur,service_matter,1,9.61,2023,0
UP,Kanpur,service_matter,1,9.2,2023,0
UP,Kanpur,service_matter,0,5.51,2023,0
UP,Kanpur,service_matter,1,3.26,2023,0
UP,Kanpur,service_matter,0,6.16,2023,0
UP,Kanpur,service_matter,0,3.14,2023,0
UP,Kanpur,constitutional,1,5.12,2023,0
UP,Kanpur,constitutional,1,4.04,2023,0
UP,Kanpur,constitutional,1,2.82,2023,0
UP,Kanpur,constitutional,1,9.57,2023,0
UP,Kanpur,constitutional,1,3.38,2023,0
UP,Kanpur,constitutional,1,4.41,2023,0
UP,Kanpur,constitutional,1,3.56,2023,0
UP,Kanpur,constitutional,0,8.29,2023,0
UP,Kanpur,constitutional,1,2.2,2023,0
UP,Kanpur,constitutional,0,4.79,2023,0
UP,Kanpur,constitutional,1,6.57,2023,0
UP,Kanpur,constitutional,0,6.21,2023,0
UP,Kanpur,constitutional,1,2.59,2023,0
UP,Kanpur,constitutional,1,5.35,2023,0
UP,Kanpur,constitutional,0,9.0,2023,0
UP,Kanpur,constitutional,1,4.21,2023,0
UP,Kanpur,constitutional,1,8.19,2023,0
UP,Kanpur,constitutional,0,4.67,2023,0
UP,Kanpur,constitutional,1,3.59,2023,0
UP,Kanpur,constitutional,1,4.15,2023,0
UP,Kanpur,constitutional,1,5.84,2023,0
UP,Kanpur,constitutional,1,2.21,2023,0
UP,Kanpur,constitutional,0,2.61,2023,0
UP,Kanpur,constitutional,1,6.46,2023,0
UP,Kanpur,constitutional,0,2.43,2023,0
UP,Kanpur,constitutional,0,6.27,2023,0
UP,Kanpur,constitutional,1,7.97,2023,0
UP,Kanpur,constitutional,0,5.14,2023,0
UP,Kanpur,constitutional,0,3.44,2023,0
UP,Kanpur,constitutional,0,8.9,2023,0
UP,Kanpur,constitutional,1,3.76,2023,0
UP,Kanpur,constitutional,1,5.8,2023,0
UP,Kanpur,constitutional,0,4.71,2023,0
UP,Kanpur,constitutional,1,3.97,2023,0
UP,Kanpur,constitutional,1,3.83,2023,0
UP,Kanpur,constitutional,1,7.49,2023,0
UP,Kanpur,constitutional,0,7.04,2023,0
UP,Kanpur,constitutional,1,3.76,2023,0
UP,Kanpur,constitutional,1,7.76,2023,0
UP,Kanpur,constitutional,1,7.72,2023,0
UP,Kanpur,constitutional,1,7.86,2023,0
UP,Kanpur,constitutional,0,9.77,2023,0
UP,Kanpur,constitutional,0,2.17,2023,0
UP,Kanpur,constitutional,1,5.06,2023,0
UP,Kanpur,constitutional,1,7.08,2023,0
UP,Kanpur,constitutional,1,9.77,2023,0
UP,Kanpur,constitutional,1,9.85,2023,0
UP,Kanpur,constitutional,1,7.48,2023,0
UP,Kanpur,constitutional,1,5.32,2023,0
UP,Kanpur,constitutional,1,4.5,2023,0
UP,Meerut,land_acquisition,1,19.4,2023,0
UP,Meerut,land_acquisition,0,19.75,2023,0
UP,Meerut,land_acquisition,1,7.79,2023,0
UP,Meerut,land_acquisition,0,21.81,2023,0
UP,Meerut,land_acquisition,1,8.47,2023,0
UP,Meerut,land_acquisition,1,20.03,2023,0
UP,Meerut,land_acquisition,1,14.36,2023,0
UP,Meerut,land_acquisition,0,6.0,2023,0
UP,Meerut,land_acquisition,1,20.44,2023,0
UP,Meerut,land_acquisition,1,18.86,2023,0
UP,Meerut,land_acquisition,1,21.37,2023,0
UP,Meerut,land_acquisition,0,12.61,2023,0
UP,Meerut,land_acquisition,0,18.31,2023,0
UP,Meerut,land_acquisition,1,22.0,2023,0
UP,Meerut,land_acquisition,0,15.0,2023,0
UP,Meerut,land_acquisition,0,9.87,2023,0
UP,Meerut,land_acquisition,1,18.55,2023,0
UP,Meerut,land_acquisition,1,22.59,2023,0
UP,Meerut,land_acquisition,1,7.14,2023,0
UP,Meerut,land_acquisition,1,20.07,2023,0
UP,Meerut,land_acquisition,0,20.32,2023,0
UP,Meerut,land_acquisition,1,22.96,2023,0
UP,Meerut,land_acquisition,0,13.25,2023,0
UP,Meerut,land_acquisition,1,23.28,2023,0
UP,Meerut,land_acquisition,1,22.65,2023,0
UP,Meerut,land_acquisition,1,24.83,2023,0
UP,Meerut,land_acquisition,0,5.99,2023,0
UP,Meerut,land_acquisition,0,8.56,2023,0
UP,Meerut,land_acquisition,1,10.58,2023,0
UP,Meerut,land_acquisition,1,16.4,2023,0
UP,Meerut,land_acquisition,0,14.84,2023,0
UP,Meerut,land_acquisition,1,16.34,2023,0
UP,Meerut,land_acquisition,1,12.42,2023,0
UP,Meerut,land_acquisition,1,13.23,2023,0
UP,Meerut,land_acquisition,1,7.04,2023,0
UP,Meerut,land_acquisition,0,21.38,2023,0
UP,Meerut,land_acquisition,1,7.06,2023,0
UP,Meerut,land_acquisition,1,8.78,2023,0
UP,Meerut,land_acquisition,1,16.04,2023,0
UP,Meerut,land_acquisition,1,10.87,2023,0
UP,Meerut,land_acquisition,1,14.59,2023,0
UP,Meerut,land_acquisition,1,7.9,2023,0
UP,Meerut,land_acquisition,1,12.13,2023,0
UP,Meerut,land_acquisition,1,8.64,2023,0
UP,Meerut,land_acquisition,1,22.85,2023,0
UP,Meerut,land_acquisition,1,23.14,2023,0
UP,Meerut,land_acquisition,0,9.98,2023,0
UP,Meerut,land_acquisition,1,6.64,2023,0
UP,Meerut,land_acquisition,0,17.27,2023,0
UP,Meerut,land_acquisition,0,20.12,2023,0
UP,Meerut,property_dispute,0,16.97,2023,0
UP,Meerut,property_dispute,0,13.12,2023,0
UP,Meerut,property_dispute,0,19.53,2023,0
UP,Meerut,property_dispute,0,13.55,2023,0
UP,Meerut,property_dispute,1,17.84,2023,0
UP,Meerut,property_dispute,0,17.4,2023,0
UP,Meerut,property_dispute,0,10.59,2023,0
UP,Meerut,property_dispute,1,11.03,2023,0
UP,Meerut,property_dispute,1,9.14,2023,0
UP,Meerut,property_dispute,1,6.47,2023,0
UP,Meerut,property_dispute,0,11.54,2023,0
UP,Meerut,property_dispute,1,13.38,2023,0
UP,Meerut,property_dispute,1,13.28,2023,0
UP,Meerut,property_dispute,1,5.41,2023,0
UP,Meerut,property_dispute,0,10.49,2023,0
UP,Meerut,property_dispute,0,24.09,2023,0
UP,Meerut,property_dispute,0,7.94,2023,0
UP,Meerut,property_dispute,0,17.29,2023,0
UP,Meerut,property_dispute,1,24.48,2023,0
UP,Meerut,property_dispute,1,7.34,2023,0
UP,Meerut,property_dispute,1,20.02,2023,0
UP,Meerut,property_dispute,0,21.42,2023,0
UP,Meerut,property_dispute,0,17.49,2023,0
UP,Meerut,property_dispute,0,21.84,2023,0
UP,Meerut,property_dispute,0,10.57,2023,0
UP,Meerut,property_dispute,0,9.0,2023,0
UP,Meerut,property_dispute,0,6.13,2023,0
UP,Meerut,property_dispute,0,11.9,2023,0
UP,Meerut,property_dispute,0,9.61,2023,0
UP,Meerut,property_dispute,1,13.46,2023,0
UP,Meerut,property_dispute,1,7.49,2023,0
UP,Meerut,property_dispute,1,24.02,2023,0
UP,Meerut,property_dispute,0,23.49,2023,0
UP,Meerut,property_dispute,1,7.53,2023,0
UP,Meerut,property_dispute,0,8.82,2023,0
UP,Meerut,property_dispute,0,24.75,2023,0
UP,Meerut,property_dispute,1,20.99,2023,0
UP,Meerut,property_dispute,1,10.92,2023,0
UP,Meerut,property_dispute,1,19.35,2023,0
UP,Meerut,property_dispute,0,23.93,2023,0
UP,Meerut,property_dispute,1,11.98,2023,0
UP,Meerut,property_dispute,0,17.49,2023,0
UP,Meerut,property_dispute,1,16.07,2023,0
UP,Meerut,property_dispute,1,16.98,2023,0
UP,Meerut,property_dispute,0,14.66,2023,0
UP,Meerut,property_dispute,0,18.51,2023,0
UP,Meerut,property_dispute,1,21.83,2023,0
UP,Meerut,property_dispute,0,14.29,2023,0
UP,Meerut,property_dispute,0,14.93,2023,0
UP,Meerut,property_dispute,0,5.91,2023,0
UP,Meerut,criminal_assault,0,1.9,2023,0
UP,Meerut,criminal_assault,1,7.01,2023,0
UP,Meerut,criminal_assault,0,4.18,2023,0
UP,Meerut,criminal_assault,0,7.19,2023,0
UP,Meerut,criminal_assault,0,7.39,2023,0
UP,Meerut,criminal_assault,1,5.0,2023,0
UP,Meerut,criminal_assault,1,4.51,2023,0
UP,Meerut,criminal_assault,1,4.29,2023,0
UP,Meerut,criminal_assault,0,7.08,2023,0
UP,Meerut,criminal_assault,0,2.87,2023,0
UP,Meerut,criminal_assault,0,6.17,2023,0
UP,Meerut,criminal_assault,1,3.74,2023,0
UP,Meerut,criminal_assault,0,6.27,2023,0
UP,Meerut,criminal_assault,0,1.88,2023,0
UP,Meerut,criminal_assault,0,4.23,2023,0
UP,Meerut,criminal_assault,0,7.19,2023,0
UP,Meerut,criminal_assault,1,4.64,2023,0
UP,Meerut,criminal_assault,1,5.8,2023,0
UP,Meerut,criminal_assault,1,2.73,2023,0
UP,Meerut,criminal_assault,1,4.61,2023,0
UP,Meerut,criminal_assault,1,5.76,2023,0
UP,Meerut,criminal_assault,0,2.91,2023,0
UP,Meerut,criminal_assault,1,6.44,2023,0
UP,Meerut,criminal_assault,1,3.13,2023,0
UP,Meerut,criminal_assault,0,2.63,2023,0
UP,Meerut,criminal_assault,0,4.45,2023,0
UP,Meerut,criminal_assault,0,6.86,2023,0
UP,Meerut,criminal_assault,0,6.14,2023,0
UP,Meerut,criminal_assault,0,2.51,2023,0
UP,Meerut,criminal_assault,1,7.24,2023,0
UP,Meerut,criminal_assault,0,2.81,2023,0
UP,Meerut,criminal_assault,1,2.7,2023,0
UP,Meerut,criminal_assault,0,4.13,2023,0
UP,Meerut,criminal_assault,1,4.79,2023,0
UP,Meerut,criminal_assault,1,2.27,2023,0
UP,Meerut,criminal_assault,1,5.51,2023,0
UP,Meerut,criminal_assault,1,6.05,2023,0
UP,Meerut,criminal_assault,1,3.39,2023,0
UP,Meerut,criminal_assault,0,6.1,2023,0
UP,Meerut,criminal_assault,0,3.02,2023,0
UP,Meerut,criminal_assault,1,4.93,2023,0
UP,Meerut,criminal_assault,0,5.45,2023,0
UP,Meerut,criminal_assault,0,6.15,2023,0
UP,Meerut,criminal_assault,1,5.57,2023,0
UP,Meerut,criminal_assault,1,3.86,2023,0
UP,Meerut,criminal_assault,1,2.93,2023,0
UP,Meerut,criminal_assault,0,5.37,2023,0
UP,Meerut,criminal_assault,1,1.76,2023,0
UP,Meerut,criminal_assault,0,4.24,2023,0
UP,Meerut,criminal_assault,1,4.54,2023,0
UP,Meerut,criminal_theft,1,5.58,2023,0
UP,Meerut,criminal_theft,1,7.68,2023,0
UP,Meerut,criminal_theft,1,3.03,2023,0
UP,Meerut,criminal_theft,0,1.7,2023,0
UP,Meerut,criminal_theft,0,7.31,2023,0
UP,Meerut,criminal_theft,1,7.91,2023,0
UP,Meerut,criminal_theft,0,2.07,2023,0
UP,Meerut,criminal_theft,0,5.06,2023,0
UP,Meerut,criminal_theft,0,5.64,2023,0
UP,Meerut,criminal_theft,1,5.08,2023,0
UP,Meerut,criminal_theft,0,3.92,2023,0
UP,Meerut,criminal_theft,0,3.82,2023,0
UP,Meerut,criminal_theft,0,5.07,2023,0
UP,Meerut,criminal_theft,0,2.1,2023,0
UP,Meerut,criminal_theft,1,6.5,2023,0
UP,Meerut,criminal_theft,0,3.3,2023,0
UP,Meerut,criminal_theft,0,6.11,2023,0
UP,Meerut,criminal_theft,1,7.83,2023,0
UP,Meerut,criminal_theft,0,2.14,2023,0
UP,Meerut,criminal_theft,1,7.81,2023,0
UP,Meerut,criminal_theft,1,6.65,2023,0
UP,Meerut,criminal_theft,1,3.92,2023,0
UP,Meerut,criminal_theft,1,2.75,2023,0
UP,Meerut,criminal_theft,0,4.02,2023,0
UP,Meerut,criminal_theft,0,2.42,2023,0
UP,Meerut,criminal_theft,0,5.96,2023,0
UP,Meerut,criminal_theft,1,2.16,2023,0
UP,Meerut,criminal_theft,1,6.36,2023,0
UP,Meerut,criminal_theft,0,6.97,2023,0
UP,Meerut,criminal_theft,1,1.53,2023,0
UP,Meerut,criminal_theft,1,6.81,2023,0
UP,Meerut,criminal_theft,0,2.8,2023,0
UP,Meerut,criminal_theft,0,6.24,2023,0
UP,Meerut,criminal_theft,0,1.55,2023,0
UP,Meerut,criminal_theft,1,7.28,2023,0
UP,Meerut,criminal_theft,0,2.16,2023,0
UP,Meerut,criminal_theft,0,6.49,2023,0
UP,Meerut,criminal_theft,1,2.58,2023,0
UP,Meerut,criminal_theft,1,2.18,2023,0
UP,Meerut,criminal_theft,0,2.35,2023,0
UP,Meerut,criminal_theft,1,6.16,2023,0
UP,Meerut,criminal_theft,0,4.82,2023,0
UP,Meerut,criminal_theft,0,3.6,2023,0
UP,Meerut,criminal_theft,1,2.29,2023,0
UP,Meerut,criminal_theft,0,4.3,2023,0
UP,Meerut,criminal_theft,1,2.73,2023,0
UP,Meerut,criminal_theft,0,1.79,2023,0
UP,Meerut,criminal_theft,1,1.68,2023,0
UP,Meerut,criminal_theft,1,5.39,2023,0
UP,Meerut,criminal_theft,1,3.46,2023,0
UP,Meerut,matrimonial,1,1.59,2023,1
UP,Meerut,matrimonial,1,4.83,2023,1
UP,Meerut,matrimonial,0,4.53,2023,1
UP,Meerut,matrimonial,1,3.35,2023,1
UP,Meerut,matrimonial,0,3.14,2023,1
UP,Meerut,matrimonial,1,2.42,2023,1
UP,Meerut,matrimonial,0,2.97,2023,1
UP,Meerut,matrimonial,1,3.16,2023,1
UP,Meerut,matrimonial,1,4.12,2023,1
UP,Meerut,matrimonial,0,2.14,2023,1
UP,Meerut,matrimonial,1,3.87,2023,1
UP,Meerut,matrimonial,0,4.19,2023,1
UP,Meerut,matrimonial,1,2.14,2023,1
UP,Meerut,matrimonial,1,2.19,2023,1
UP,Meerut,matrimonial,1,1.46,2023,1
UP,Meerut,matrimonial,1,2.8,2023,1
UP,Meerut,matrimonial,1,3.73,2023,1
UP,Meerut,matrimonial,1,1.23,2023,1
UP,Meerut,matrimonial,1,3.29,2023,1
UP,Meerut,matrimonial,0,2.64,2023,1
UP,Meerut,matrimonial,1,3.18,2023,1
UP,Meerut,matrimonial,1,4.55,2023,1
UP,Meerut,matrimonial,1,3.46,2023,1
UP,Meerut,matrimonial,1,2.73,2023,1
UP,Meerut,matrimonial,1,2.21,2023,1
UP,Meerut,matrimonial,0,1.08,2023,1
UP,Meerut,matrimonial,1,3.0,2023,1
UP,Meerut,matrimonial,1,2.0,2023,1
UP,Meerut,matrimonial,1,1.22,2023,1
UP,Meerut,matrimonial,1,4.96,2023,1
UP,Meerut,matrimonial,1,4.37,2023,1
UP,Meerut,matrimonial,1,4.03,2023,1
UP,Meerut,matrimonial,1,4.81,2023,1
UP,Meerut,matrimonial,1,4.19,2023,1
UP,Meerut,matrimonial,1,3.56,2023,1
UP,Meerut,matrimonial,0,4.79,2023,1
UP,Meerut,matrimonial,1,2.29,2023,1
UP,Meerut,matrimonial,1,4.97,2023,1
UP,Meerut,matrimonial,1,3.49,2023,1
UP,Meerut,matrimonial,1,3.72,2023,1
UP,Meerut,matrimonial,0,4.12,2023,1
UP,Meerut,matrimonial,1,1.76,2023,1
UP,Meerut,matrimonial,0,2.54,2023,1
UP,Meerut,matrimonial,1,4.64,2023,1
UP,Meerut,matrimonial,0,1.93,2023,1
UP,Meerut,matrimonial,1,1.38,2023,1
UP,Meerut,matrimonial,1,4.65,2023,1
UP,Meerut,matrimonial,1,3.19,2023,1
UP,Meerut,matrimonial,1,1.03,2023,1
UP,Meerut,matrimonial,0,2.7,2023,1
UP,Meerut,labour_dispute,0,6.6,2023,1
UP,Meerut,labour_dispute,1,6.67,2023,1
UP,Meerut,labour_dispute,1,6.07,2023,1
UP,Meerut,labour_dispute,0,8.64,2023,1
UP,Meerut,labour_dispute,1,7.78,2023,1
UP,Meerut,labour_dispute,1,3.36,2023,1
UP,Meerut,labour_dispute,0,7.73,2023,1
UP,Meerut,labour_dispute,1,5.6,2023,1
UP,Meerut,labour_dispute,1,5.96,2023,1
UP,Meerut,labour_dispute,0,9.29,2023,1
UP,Meerut,labour_dispute,0,3.62,2023,1
UP,Meerut,labour_dispute,0,8.14,2023,1
UP,Meerut,labour_dispute,0,4.3,2023,1
UP,Meerut,labour_dispute,1,9.57,2023,1
UP,Meerut,labour_dispute,1,8.36,2023,1
UP,Meerut,labour_dispute,1,6.34,2023,1
UP,Meerut,labour_dispute,1,9.01,2023,1
UP,Meerut,labour_dispute,1,6.27,2023,1
UP,Meerut,labour_dispute,1,8.61,2023,1
UP,Meerut,labour_dispute,1,6.06,2023,1
UP,Meerut,labour_dispute,1,7.52,2023,1
UP,Meerut,labour_dispute,0,5.89,2023,1
UP,Meerut,labour_dispute,0,7.78,2023,1
UP,Meerut,labour_dispute,1,3.19,2023,1
UP,Meerut,labour_dispute,1,3.43,2023,1
UP,Meerut,labour_dispute,1,9.63,2023,1
UP,Meerut,labour_dispute,1,6.08,2023,1
UP,Meerut,labour_dispute,0,5.7,2023,1
UP,Meerut,labour_dispute,1,4.26,2023,1
UP,Meerut,labour_dispute,1,9.28,2023,1
UP,Meerut,labour_dispute,0,8.71,2023,1
UP,Meerut,labour_dispute,0,5.25,2023,1
UP,Meerut,labour_dispute,0,3.85,2023,1
UP,Meerut,labour_dispute,1,6.22,2023,1
UP,Meerut,labour_dispute,0,4.85,2023,1
UP,Meerut,labour_dispute,1,7.31,2023,1
UP,Meerut,labour_dispute,0,5.89,2023,1
UP,Meerut,labour_dispute,0,8.15,2023,1
UP,Meerut,labour_dispute,0,3.52,2023,1
UP,Meerut,labour_dispute,1,8.36,2023,1
UP,Meerut,labour_dispute,1,6.79,2023,1
UP,Meerut,labour_dispute,0,9.45,2023,1
UP,Meerut,labour_dispute,0,8.83,2023,1
UP,Meerut,labour_dispute,1,2.43,2023,1
UP,Meerut,labour_dispute,1,3.41,2023,1
UP,Meerut,labour_dispute,0,7.2,2023,1
UP,Meerut,labour_dispute,1,3.34,2023,1
UP,Meerut,labour_dispute,0,7.43,2023,1
UP,Meerut,labour_dispute,0,5.56,2023,1
UP,Meerut,labour_dispute,1,5.04,2023,1
UP,Meerut,motor_accident,1,3.65,2023,1
UP,Meerut,motor_accident,1,7.52,2023,1
UP,Meerut,motor_accident,1,9.95,2023,1
UP,Meerut,motor_accident,1,4.71,2023,1
UP,Meerut,motor_accident,1,5.24,2023,1
UP,Meerut,motor_accident,0,5.16,2023,1
UP,Meerut,motor_accident,1,8.14,2023,1
UP,Meerut,motor_accident,1,4.74,2023,1
UP,Meerut,motor_accident,0,8.7,2023,1
UP,Meerut,motor_accident,1,6.54,2023,1
UP,Meerut,motor_accident,0,8.82,2023,1
UP,Meerut,motor_accident,1,8.4,2023,1
UP,Meerut,motor_accident,1,8.51,2023,1
UP,Meerut,motor_accident,0,6.17,2023,1
UP,Meerut,motor_accident,0,4.95,2023,1
UP,Meerut,motor_accident,0,2.04,2023,1
UP,Meerut,motor_accident,0,4.66,2023,1
UP,Meerut,motor_accident,1,7.15,2023,1
UP,Meerut,motor_accident,1,9.23,2023,1
UP,Meerut,motor_accident,0,7.14,2023,1
UP,Meerut,motor_accident,1,6.11,2023,1
